Subfigure,Element,Attribute,Value
C,28,PercentFemale,27.99988250154216
C,28,UpperConf,28.476839126608866
C,28,LowerConf,27.52292587647547
C,28,Index,8
C,29,TaxonomyLevel,Academia
C,29,TaxonomyValue,Academia
C,29,CareerAge,30.0
C,29,Gender,Female
C,29,Faculty,33239
C,29,FemaleFaculty,8893
C,29,FractionFemale,0.2675471584584373
C,29,MaleFaculty,24346
C,29,FractionMale,0.7324528415415626
C,29,Umbrella,Academia
C,29,UmbrellaColor,#45A1F8
C,29,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,29,PercentFemale,26.75471584584373
C,29,UpperConf,27.230614111165323
C,29,LowerConf,26.278817580522144
C,29,Index,8
C,30,TaxonomyLevel,Academia
C,30,TaxonomyValue,Academia
C,30,CareerAge,31.0
C,30,Gender,Female
C,30,Faculty,32303
C,30,FemaleFaculty,8277
C,30,FractionFemale,0.256230071510386
C,30,MaleFaculty,24026
C,30,FractionMale,0.743769928489614
C,30,Umbrella,Academia
C,30,UmbrellaColor,#45A1F8
C,30,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,30,PercentFemale,25.6230071510386
C,30,UpperConf,26.099066412885563
C,30,LowerConf,25.14694788919164
C,30,Index,8
C,31,TaxonomyLevel,Academia
C,31,TaxonomyValue,Academia
C,31,CareerAge,32.0
C,31,Gender,Female
C,31,Faculty,28307
C,31,FemaleFaculty,7054
C,31,FractionFemale,0.2491963118663228
C,31,MaleFaculty,21253
C,31,FractionMale,0.7508036881336771
C,31,Umbrella,Academia
C,31,UmbrellaColor,#45A1F8
C,31,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,31,PercentFemale,24.91963118663228
C,31,UpperConf,25.423520528578152
C,31,LowerConf,24.415741844686412
C,31,Index,8
C,32,TaxonomyLevel,Academia
C,32,TaxonomyValue,Academia
C,32,CareerAge,33.0
C,32,Gender,Female
C,32,Faculty,24308
C,32,FemaleFaculty,5922
C,32,FractionFemale,0.2436234984367286
C,32,MaleFaculty,18386
C,32,FractionMale,0.7563765015632713
C,32,Umbrella,Academia
C,32,UmbrellaColor,#45A1F8
C,32,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,32,PercentFemale,24.36234984367286
C,32,UpperConf,24.90198729058718
C,32,LowerConf,23.82271239675855
C,32,Index,8
C,33,TaxonomyLevel,Academia
C,33,TaxonomyValue,Academia
C,33,CareerAge,34.0
C,33,Gender,Female
C,33,Faculty,20226
C,33,FemaleFaculty,4775
C,33,FractionFemale,0.2360822703451003
C,33,MaleFaculty,15451
C,33,FractionMale,0.7639177296548996
C,33,Umbrella,Academia
C,33,UmbrellaColor,#45A1F8
C,33,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,33,PercentFemale,23.60822703451003
C,33,UpperConf,24.193485994040703
C,33,LowerConf,23.02296807497937
C,33,Index,8
C,34,TaxonomyLevel,Academia
C,34,TaxonomyValue,Academia
C,34,CareerAge,35.0
C,34,Gender,Female
C,34,Faculty,16429
C,34,FemaleFaculty,3739
C,34,FractionFemale,0.2275853673382433
C,34,MaleFaculty,12690
C,34,FractionMale,0.7724146326617567
C,34,Umbrella,Academia
C,34,UmbrellaColor,#45A1F8
C,34,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,34,PercentFemale,22.75853673382433
C,34,UpperConf,23.39965764191029
C,34,LowerConf,22.11741582573838
C,34,Index,8
C,35,TaxonomyLevel,Academia
C,35,TaxonomyValue,Academia
C,35,CareerAge,36.0
C,35,Gender,Female
C,35,Faculty,12841
C,35,FemaleFaculty,2871
C,35,FractionFemale,0.2235807180126158
C,35,MaleFaculty,9970
C,35,FractionMale,0.7764192819873842
C,35,Umbrella,Academia
C,35,UmbrellaColor,#45A1F8
C,35,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,35,PercentFemale,22.35807180126158
C,35,UpperConf,23.078704554923764
C,35,LowerConf,21.637439047599404
C,35,Index,8
C,36,TaxonomyLevel,Academia
C,36,TaxonomyValue,Academia
C,36,CareerAge,37.0
C,36,Gender,Female
C,36,Faculty,9519
C,36,FemaleFaculty,2096
C,36,FractionFemale,0.2201911965542599
C,36,MaleFaculty,7423
C,36,FractionMale,0.7798088034457401
C,36,Umbrella,Academia
C,36,UmbrellaColor,#45A1F8
C,36,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,36,PercentFemale,22.01911965542599
C,36,UpperConf,22.851547253432873
C,36,LowerConf,21.18669205741911
C,36,Index,8
C,37,TaxonomyLevel,Academia
C,37,TaxonomyValue,Academia
C,37,CareerAge,38.0
C,37,Gender,Female
C,37,Faculty,6477
C,37,FemaleFaculty,1405
C,37,FractionFemale,0.2169214142349853
C,37,MaleFaculty,5072
C,37,FractionMale,0.7830785857650147
C,37,Umbrella,Academia
C,37,UmbrellaColor,#45A1F8
C,37,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,37,PercentFemale,21.69214142349853
C,37,UpperConf,22.695867090601183
C,37,LowerConf,20.688415756395887
C,37,Index,8
C,38,TaxonomyLevel,Academia
C,38,TaxonomyValue,Academia
C,38,CareerAge,39.0
C,38,Gender,Female
C,38,Faculty,3943
C,38,FemaleFaculty,808
C,38,FractionFemale,0.2049201115901597
C,38,MaleFaculty,3135
C,38,FractionMale,0.7950798884098402
C,38,Umbrella,Academia
C,38,UmbrellaColor,#45A1F8
C,38,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,38,PercentFemale,20.49201115901597
C,38,UpperConf,21.751900432361477
C,38,LowerConf,19.232121885670477
C,38,Index,8
C,39,TaxonomyLevel,Academia
C,39,TaxonomyValue,Academia
C,39,CareerAge,40.0
C,39,Gender,Female
C,39,Faculty,1830
C,39,FemaleFaculty,370
C,39,FractionFemale,0.2021857923497267
C,39,MaleFaculty,1460
C,39,FractionMale,0.7978142076502732
C,39,Umbrella,Academia
C,39,UmbrellaColor,#45A1F8
C,39,FadedUmbrellaColor,"(0.27058823529411763, 0.6313725490196078, 0.9725490196078431, 0.35)"
C,39,PercentFemale,20.21857923497267
C,39,UpperConf,22.05871025430394
C,39,LowerConf,18.378448215641416
C,39,Index,8
C,40,TaxonomyLevel,Umbrella
C,40,TaxonomyValue,Applied Sciences
C,40,CareerAge,1.0
C,40,Gender,Female
C,40,Faculty,2644
C,40,FemaleFaculty,918
C,40,FractionFemale,0.3472012102874433
C,40,MaleFaculty,1726
C,40,FractionMale,0.6527987897125567
C,40,Umbrella,Applied Sciences
C,40,UmbrellaColor,#1b9e77
C,40,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,40,PercentFemale,34.72012102874433
C,40,UpperConf,36.534790993353774
C,40,LowerConf,32.90545106413488
C,40,Index,0
C,41,TaxonomyLevel,Umbrella
C,41,TaxonomyValue,Applied Sciences
C,41,CareerAge,2.0
C,41,Gender,Female
C,41,Faculty,3205
C,41,FemaleFaculty,1093
C,41,FractionFemale,0.3410296411856474
C,41,MaleFaculty,2112
C,41,FractionMale,0.6589703588143525
C,41,Umbrella,Applied Sciences
C,41,UmbrellaColor,#1b9e77
C,41,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,41,PercentFemale,34.102964118564735
C,41,UpperConf,35.74417005103804
C,41,LowerConf,32.461758186091444
C,41,Index,0
C,42,TaxonomyLevel,Umbrella
C,42,TaxonomyValue,Applied Sciences
C,42,CareerAge,3.0
C,42,Gender,Female
C,42,Faculty,3646
C,42,FemaleFaculty,1254
C,42,FractionFemale,0.3439385628085573
C,42,MaleFaculty,2392
C,42,FractionMale,0.6560614371914426
C,42,Umbrella,Applied Sciences
C,42,UmbrellaColor,#1b9e77
C,42,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,42,PercentFemale,34.39385628085573
C,42,UpperConf,35.93574293870726
C,42,LowerConf,32.85196962300421
C,42,Index,0
C,43,TaxonomyLevel,Umbrella
C,43,TaxonomyValue,Applied Sciences
C,43,CareerAge,4.0
C,43,Gender,Female
C,43,Faculty,4013
C,43,FemaleFaculty,1382
C,43,FractionFemale,0.3443807625218041
C,43,MaleFaculty,2631
C,43,FractionMale,0.6556192374781958
C,43,Umbrella,Applied Sciences
C,43,UmbrellaColor,#1b9e77
C,43,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,43,PercentFemale,34.43807625218041
C,43,UpperConf,35.908216600250185
C,43,LowerConf,32.96793590411065
C,43,Index,0
C,44,TaxonomyLevel,Umbrella
C,44,TaxonomyValue,Applied Sciences
C,44,CareerAge,5.0
C,44,Gender,Female
C,44,Faculty,4176
C,44,FemaleFaculty,1429
C,44,FractionFemale,0.3421934865900383
C,44,MaleFaculty,2747
C,44,FractionMale,0.6578065134099618
C,44,Umbrella,Applied Sciences
C,44,UmbrellaColor,#1b9e77
C,44,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,44,PercentFemale,34.21934865900383
C,44,UpperConf,35.65832217242454
C,44,LowerConf,32.78037514558312
C,44,Index,0
C,45,TaxonomyLevel,Umbrella
C,45,TaxonomyValue,Applied Sciences
C,45,CareerAge,6.0
C,45,Gender,Female
C,45,Faculty,4209
C,45,FemaleFaculty,1448
C,45,FractionFemale,0.3440247089569969
C,45,MaleFaculty,2761
C,45,FractionMale,0.655975291043003
C,45,Umbrella,Applied Sciences
C,45,UmbrellaColor,#1b9e77
C,45,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,45,PercentFemale,34.402470895699686
C,45,UpperConf,35.83762053654428
C,45,LowerConf,32.96732125485511
C,45,Index,0
C,46,TaxonomyLevel,Umbrella
C,46,TaxonomyValue,Applied Sciences
C,46,CareerAge,7.0
C,46,Gender,Female
C,46,Faculty,4178
C,46,FemaleFaculty,1427
C,46,FractionFemale,0.3415509813307802
C,46,MaleFaculty,2751
C,46,FractionMale,0.6584490186692198
C,46,Umbrella,Applied Sciences
C,46,UmbrellaColor,#1b9e77
C,46,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,46,PercentFemale,34.15509813307802
C,46,UpperConf,35.5930777144198
C,46,LowerConf,32.71711855173625
C,46,Index,0
C,47,TaxonomyLevel,Umbrella
C,47,TaxonomyValue,Applied Sciences
C,47,CareerAge,8.0
C,47,Gender,Female
C,47,Faculty,4105
C,47,FemaleFaculty,1404
C,47,FractionFemale,0.3420219244823386
C,47,MaleFaculty,2701
C,47,FractionMale,0.6579780755176614
C,47,Umbrella,Applied Sciences
C,47,UmbrellaColor,#1b9e77
C,47,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,47,PercentFemale,34.20219244823386
C,47,UpperConf,35.65338217349514
C,47,LowerConf,32.75100272297258
C,47,Index,0
C,48,TaxonomyLevel,Umbrella
C,48,TaxonomyValue,Applied Sciences
C,48,CareerAge,9.0
C,48,Gender,Female
C,48,Faculty,4045
C,48,FemaleFaculty,1368
C,48,FractionFemale,0.3381953028430161
C,48,MaleFaculty,2677
C,48,FractionMale,0.661804697156984
C,48,Umbrella,Applied Sciences
C,48,UmbrellaColor,#1b9e77
C,48,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,48,PercentFemale,33.81953028430161
C,48,UpperConf,35.27746318409751
C,48,LowerConf,32.3615973845057
C,48,Index,0
C,49,TaxonomyLevel,Umbrella
C,49,TaxonomyValue,Applied Sciences
C,49,CareerAge,10.0
C,49,Gender,Female
C,49,Faculty,4016
C,49,FemaleFaculty,1361
C,49,FractionFemale,0.3388944223107569
C,49,MaleFaculty,2655
C,49,FractionMale,0.661105577689243
C,49,Umbrella,Applied Sciences
C,49,UmbrellaColor,#1b9e77
C,49,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,49,PercentFemale,33.88944223107569
C,49,UpperConf,35.3533673411845
C,49,LowerConf,32.42551712096689
C,49,Index,0
C,50,TaxonomyLevel,Umbrella
C,50,TaxonomyValue,Applied Sciences
C,50,CareerAge,11.0
C,50,Gender,Female
C,50,Faculty,4003
C,50,FemaleFaculty,1356
C,50,FractionFemale,0.3387459405445915
C,50,MaleFaculty,2647
C,50,FractionMale,0.6612540594554084
C,50,Umbrella,Applied Sciences
C,50,UmbrellaColor,#1b9e77
C,50,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,50,PercentFemale,33.87459405445915
C,50,UpperConf,35.34073769612591
C,50,LowerConf,32.4084504127924
C,50,Index,0
C,51,TaxonomyLevel,Umbrella
C,51,TaxonomyValue,Applied Sciences
C,51,CareerAge,12.0
C,51,Gender,Female
C,51,Faculty,3930
C,51,FemaleFaculty,1307
C,51,FractionFemale,0.3325699745547074
C,51,MaleFaculty,2623
C,51,FractionMale,0.6674300254452926
C,51,Umbrella,Applied Sciences
C,51,UmbrellaColor,#1b9e77
C,51,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,51,PercentFemale,33.25699745547074
C,51,UpperConf,34.72997526606703
C,51,LowerConf,31.78401964487445
C,51,Index,0
C,52,TaxonomyLevel,Umbrella
C,52,TaxonomyValue,Applied Sciences
C,52,CareerAge,13.0
C,52,Gender,Female
C,52,Faculty,3864
C,52,FemaleFaculty,1278
C,52,FractionFemale,0.3307453416149068
C,52,MaleFaculty,2586
C,52,FractionMale,0.6692546583850931
C,52,Umbrella,Applied Sciences
C,52,UmbrellaColor,#1b9e77
C,52,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,52,PercentFemale,33.07453416149068
C,52,UpperConf,34.55798139020173
C,52,LowerConf,31.591086932779632
C,52,Index,0
C,53,TaxonomyLevel,Umbrella
C,53,TaxonomyValue,Applied Sciences
C,53,CareerAge,14.0
C,53,Gender,Female
C,53,Faculty,3776
C,53,FemaleFaculty,1230
C,53,FractionFemale,0.3257415254237288
C,53,MaleFaculty,2546
C,53,FractionMale,0.6742584745762712
C,53,Umbrella,Applied Sciences
C,53,UmbrellaColor,#1b9e77
C,53,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,53,PercentFemale,32.57415254237288
C,53,UpperConf,34.06894833906345
C,53,LowerConf,31.079356745682308
C,53,Index,0
C,54,TaxonomyLevel,Umbrella
C,54,TaxonomyValue,Applied Sciences
C,54,CareerAge,15.0
C,54,Gender,Female
C,54,Faculty,3743
C,54,FemaleFaculty,1194
C,54,FractionFemale,0.3189954581886187
C,54,MaleFaculty,2549
C,54,FractionMale,0.6810045418113813
C,54,Umbrella,Applied Sciences
C,54,UmbrellaColor,#1b9e77
C,54,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,54,PercentFemale,31.899545818861867
C,54,UpperConf,33.392702670599014
C,54,LowerConf,30.40638896712473
C,54,Index,0
C,55,TaxonomyLevel,Umbrella
C,55,TaxonomyValue,Applied Sciences
C,55,CareerAge,16.0
C,55,Gender,Female
C,55,Faculty,3718
C,55,FemaleFaculty,1147
C,55,FractionFemale,0.3084991931145777
C,55,MaleFaculty,2571
C,55,FractionMale,0.6915008068854223
C,55,Umbrella,Applied Sciences
C,55,UmbrellaColor,#1b9e77
C,55,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,55,PercentFemale,30.849919311457768
C,55,UpperConf,32.33454427952394
C,55,LowerConf,29.365294343391607
C,55,Index,0
C,56,TaxonomyLevel,Umbrella
C,56,TaxonomyValue,Applied Sciences
C,56,CareerAge,17.0
C,56,Gender,Female
C,56,Faculty,3743
C,56,FemaleFaculty,1126
C,56,FractionFemale,0.3008282126636388
C,56,MaleFaculty,2617
C,56,FractionMale,0.6991717873363612
C,56,Umbrella,Applied Sciences
C,56,UmbrellaColor,#1b9e77
C,56,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,56,PercentFemale,30.08282126636388
C,56,UpperConf,31.552049978664527
C,56,LowerConf,28.61359255406323
C,56,Index,0
C,57,TaxonomyLevel,Umbrella
C,57,TaxonomyValue,Applied Sciences
C,57,CareerAge,18.0
C,57,Gender,Female
C,57,Faculty,3708
C,57,FemaleFaculty,1106
C,57,FractionFemale,0.2982740021574973
C,57,MaleFaculty,2602
C,57,FractionMale,0.7017259978425028
C,57,Umbrella,Applied Sciences
C,57,UmbrellaColor,#1b9e77
C,57,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,57,PercentFemale,29.827400215749726
C,57,UpperConf,31.299949070918043
C,57,LowerConf,28.354851360581414
C,57,Index,0
C,58,TaxonomyLevel,Umbrella
C,58,TaxonomyValue,Applied Sciences
C,58,CareerAge,19.0
C,58,Gender,Female
C,58,Faculty,3717
C,58,FemaleFaculty,1094
C,58,FractionFemale,0.2943233790691418
C,58,MaleFaculty,2623
C,58,FractionMale,0.7056766209308583
C,58,Umbrella,Applied Sciences
C,58,UmbrellaColor,#1b9e77
C,58,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,58,PercentFemale,29.43233790691418
C,58,UpperConf,30.897437189426192
C,58,LowerConf,27.967238624402167
C,58,Index,0
C,59,TaxonomyLevel,Umbrella
C,59,TaxonomyValue,Applied Sciences
C,59,CareerAge,20.0
C,59,Gender,Female
C,59,Faculty,3658
C,59,FemaleFaculty,1042
C,59,FractionFemale,0.2848551120831055
C,59,MaleFaculty,2616
C,59,FractionMale,0.7151448879168945
C,59,Umbrella,Applied Sciences
C,59,UmbrellaColor,#1b9e77
C,59,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,59,PercentFemale,28.485511208310548
C,59,UpperConf,29.948143874371002
C,59,LowerConf,27.022878542250105
C,59,Index,0
C,60,TaxonomyLevel,Umbrella
C,60,TaxonomyValue,Applied Sciences
C,60,CareerAge,21.0
C,60,Gender,Female
C,60,Faculty,3588
C,60,FemaleFaculty,1006
C,60,FractionFemale,0.2803790412486064
C,60,MaleFaculty,2582
C,60,FractionMale,0.7196209587513935
C,60,Umbrella,Applied Sciences
C,60,UmbrellaColor,#1b9e77
C,60,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,60,PercentFemale,28.037904124860642
C,60,UpperConf,29.507664548058756
C,60,LowerConf,26.56814370166254
C,60,Index,0
C,61,TaxonomyLevel,Umbrella
C,61,TaxonomyValue,Applied Sciences
C,61,CareerAge,22.0
C,61,Gender,Female
C,61,Faculty,3569
C,61,FemaleFaculty,972
C,61,FractionFemale,0.272345194732418
C,61,MaleFaculty,2597
C,61,FractionMale,0.727654805267582
C,61,Umbrella,Applied Sciences
C,61,UmbrellaColor,#1b9e77
C,61,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,61,PercentFemale,27.234519473241797
C,61,UpperConf,28.695005399650785
C,61,LowerConf,25.77403354683282
C,61,Index,0
C,62,TaxonomyLevel,Umbrella
C,62,TaxonomyValue,Applied Sciences
C,62,CareerAge,23.0
C,62,Gender,Female
C,62,Faculty,3561
C,62,FemaleFaculty,930
C,62,FractionFemale,0.2611625947767481
C,62,MaleFaculty,2631
C,62,FractionMale,0.7388374052232519
C,62,Umbrella,Applied Sciences
C,62,UmbrellaColor,#1b9e77
C,62,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,62,PercentFemale,26.11625947767481
C,62,UpperConf,27.559012619836555
C,62,LowerConf,24.67350633551306
C,62,Index,0
C,63,TaxonomyLevel,Umbrella
C,63,TaxonomyValue,Applied Sciences
C,63,CareerAge,24.0
C,63,Gender,Female
C,63,Faculty,3531
C,63,FemaleFaculty,894
C,63,FractionFemale,0.2531860662701784
C,63,MaleFaculty,2637
C,63,FractionMale,0.7468139337298216
C,63,Umbrella,Applied Sciences
C,63,UmbrellaColor,#1b9e77
C,63,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,63,PercentFemale,25.318606627017843
C,63,UpperConf,26.752858213583202
C,63,LowerConf,23.884355040452483
C,63,Index,0
C,64,TaxonomyLevel,Umbrella
C,64,TaxonomyValue,Applied Sciences
C,64,CareerAge,25.0
C,64,Gender,Female
C,64,Faculty,3464
C,64,FemaleFaculty,863
C,64,FractionFemale,0.2491339491916859
C,64,MaleFaculty,2601
C,64,FractionMale,0.750866050808314
C,64,Umbrella,Applied Sciences
C,64,UmbrellaColor,#1b9e77
C,64,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,64,PercentFemale,24.913394919168592
C,64,UpperConf,26.353707784485014
C,64,LowerConf,23.473082053852167
C,64,Index,0
C,65,TaxonomyLevel,Umbrella
C,65,TaxonomyValue,Applied Sciences
C,65,CareerAge,26.0
C,65,Gender,Female
C,65,Faculty,3413
C,65,FemaleFaculty,824
C,65,FractionFemale,0.2414298271315558
C,65,MaleFaculty,2589
C,65,FractionMale,0.7585701728684442
C,65,Umbrella,Applied Sciences
C,65,UmbrellaColor,#1b9e77
C,65,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,65,PercentFemale,24.142982713155583
C,65,UpperConf,25.57871441397111
C,65,LowerConf,22.707251012340052
C,65,Index,0
C,66,TaxonomyLevel,Umbrella
C,66,TaxonomyValue,Applied Sciences
C,66,CareerAge,27.0
C,66,Gender,Female
C,66,Faculty,3373
C,66,FemaleFaculty,761
C,66,FractionFemale,0.2256151793655499
C,66,MaleFaculty,2612
C,66,FractionMale,0.77438482063445
C,66,Umbrella,Applied Sciences
C,66,UmbrellaColor,#1b9e77
C,66,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,66,PercentFemale,22.56151793655499
C,66,UpperConf,23.97211343614389
C,66,LowerConf,21.150922436966102
C,66,Index,0
C,67,TaxonomyLevel,Umbrella
C,67,TaxonomyValue,Applied Sciences
C,67,CareerAge,28.0
C,67,Gender,Female
C,67,Faculty,3353
C,67,FemaleFaculty,713
C,67,FractionFemale,0.212645392186102
C,67,MaleFaculty,2640
C,67,FractionMale,0.787354607813898
C,67,Umbrella,Applied Sciences
C,67,UmbrellaColor,#1b9e77
C,67,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,67,PercentFemale,21.264539218610203
C,67,UpperConf,22.649522367093226
C,67,LowerConf,19.879556070127176
C,67,Index,0
C,68,TaxonomyLevel,Umbrella
C,68,TaxonomyValue,Applied Sciences
C,68,CareerAge,29.0
C,68,Gender,Female
C,68,Faculty,3292
C,68,FemaleFaculty,684
C,68,FractionFemale,0.2077764277035237
C,68,MaleFaculty,2608
C,68,FractionMale,0.7922235722964763
C,68,Umbrella,Applied Sciences
C,68,UmbrellaColor,#1b9e77
C,68,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
C,68,PercentFemale,20.77764277035237
C,68,UpperConf,22.163569259829867
C,68,LowerConf,19.39171628087487
C,68,Index,0
C,69,TaxonomyLevel,Umbrella
C,69,TaxonomyValue,Applied Sciences
C,69,CareerAge,30.0
C,69,Gender,Female
C,69,Faculty,3311
C,69,FemaleFaculty,656
C,69,FractionFemale,0.1981274539414074
C,69,MaleFaculty,2655
C,69,FractionMale,0.8018725460585926
C,69,Umbrella,Applied Sciences
C,69,UmbrellaColor,#1b9e77
C,69,FadedUmbrellaColor,"(0.10588235294117647, 0.6196078431372549, 0.4666666666666667, 0.35)"
